customer_id,age,gender,income_band,city,first_purchase_date
3107,26.0,F,LOW,Bengaluru,2020-04-09 06:44:34
3108,51.0,M,Low,Chennai,2021-08-09 21:54:19
3109,29.0,M,LOW,Chennai,2021-08-17 09:34:39
3110,42.0,M,High,Mumbai,2020-05-18 01:46:14
3111,29.0,F,Medium,Chennai,2019-01-20 22:35:07
3112,37.0,F,Medium,Bangalore,2021-10-01 03:04:14
3113,56.0,M,Low,Chennai,2021-11-28 22:34:57
3114,51.0,M,LOW,Pune,2020-04-13 11:26:55
3115,33.0,F,LOW,Pune,2021-10-30 00:14:26
3116,56.0,M,Medium,Bangalore,2019-05-24 05:28:08
3117,26.0,M,LOW,Delhi,2021-05-23 06:59:52
3118,58.0,F,Medium,Bangalore,2020-04-26 04:33:16
3119,47.0,F,Low,Mumbai,2023-05-18 08:59:45
3120,23.0,F,High,Bengaluru,2022-05-02 14:32:47
3121,36.0,M,Medium,Delhi,2023-05-28 07:12:08
3122,32.0,F,LOW,Mumbai,2023-09-26 00:18:18
3123,24.0,F,LOW,Chennai,2019-09-14 08:13:43
3124,,F,LOW,Pune,2022-02-03 01:52:21
3125,53.0,F,LOW,Mumbai,2022-11-04 20:26:08
3126,55.0,F,LOW,Pune,2019-07-19 23:40:06
3127,58.0,M,Low,Delhi,2023-11-22 12:30:36
3128,59.0,F,Low,Delhi,2021-09-08 00:00:08
3129,59.0,F,Low,Pune,2020-07-30 16:24:55
3130,,M,LOW,Bengaluru,2022-08-17 06:28:22
3131,58.0,M,High,Bengaluru,2019-02-06 00:04:51
3132,25.0,F,High,Delhi,2019-06-05 11:03:55
3133,39.0,F,LOW,Mumbai,2021-09-12 21:13:15
3134,47.0,F,High,Delhi,2021-09-27 17:06:28
3135,41.0,F,High,Chennai,2022-07-01 21:30:15
3136,50.0,M,Medium,Bangalore,2023-03-04 19:49:09
3137,45.0,M,Low,Delhi,2020-08-05 08:52:05
3138,25.0,F,High,Bengaluru,2021-04-08 22:20:48
3139,22.0,M,High,Delhi,2021-01-26 08:12:19
3140,50.0,F,LOW,Bengaluru,2022-02-09 10:46:44
3141,33.0,M,LOW,Delhi,2020-06-21 08:09:20
3142,56.0,F,LOW,Bangalore,2023-05-11 11:47:01
3143,53.0,F,LOW,Bangalore,2021-02-27 11:59:05
3144,25.0,F,High,Bangalore,2021-05-24 12:52:59
3145,25.0,M,LOW,Chennai,2022-02-16 08:28:36
3146,23.0,F,LOW,Mumbai,2019-01-28 01:32:57
3147,47.0,M,LOW,Chennai,2020-12-31 09:53:49
3148,39.0,F,High,Chennai,2019-07-23 12:23:00
3149,24.0,M,Medium,Mumbai,2023-11-28 23:38:13
3150,42.0,F,Low,Chennai,2022-05-20 01:53:27
3151,29.0,F,High,Bengaluru,2022-07-04 19:16:17
3152,33.0,F,LOW,Bengaluru,2021-08-18 18:45:41
3153,39.0,F,LOW,Pune,2021-12-23 19:24:00
3154,29.0,F,Medium,Mumbai,2020-07-18 00:15:09
3155,26.0,F,Medium,Chennai,2023-04-11 23:41:22
3156,24.0,M,Low,Bengaluru,2022-12-27 00:01:50
3157,50.0,F,Low,Mumbai,2021-05-31 23:57:25
3158,,M,Medium,Chennai,2023-03-18 22:05:04
3159,51.0,M,Low,Bangalore,2023-03-25 07:02:35
3160,39.0,F,High,Mumbai,2023-06-11 03:06:29
3161,29.0,M,Medium,Mumbai,2021-04-08 22:17:23
3162,37.0,M,Low,Bangalore,2020-05-08 07:34:47
3163,56.0,M,High,Chennai,2022-08-15 01:15:22
3164,,F,LOW,Bangalore,2019-05-12 14:00:56
3165,33.0,F,Low,Pune,2022-07-16 10:18:11
3166,43.0,M,LOW,Delhi,2021-08-04 02:23:55
3167,55.0,F,Medium,Bengaluru,2022-01-30 19:36:57
3168,39.0,F,Low,Pune,2020-09-03 21:14:40
3169,30.0,F,Medium,Pune,2021-05-15 21:32:38
3170,41.0,M,Medium,Chennai,2022-04-07 14:50:03
3171,56.0,F,Low,Delhi,2021-05-07 15:11:11
3172,48.0,F,Medium,Mumbai,2022-02-13 10:23:42
3173,50.0,M,Low,Mumbai,2023-05-25 21:46:56
3174,52.0,F,LOW,Bangalore,2021-11-24 15:10:31
3175,36.0,M,Medium,Bengaluru,2019-11-21 00:35:39
3176,43.0,F,Low,Delhi,2019-01-28 08:26:02
3177,33.0,F,Medium,Pune,2020-10-01 01:05:57
3178,57.0,M,LOW,Delhi,2021-04-22 11:21:24
3179,55.0,F,Low,Bengaluru,2020-11-21 05:22:49
3180,35.0,F,Low,Mumbai,2021-09-29 01:41:14
3181,37.0,F,High,Pune,2020-01-12 19:40:30
3182,50.0,M,Low,Mumbai,2021-02-13 15:02:29
3183,51.0,M,Medium,Mumbai,2021-05-22 12:47:27
3184,26.0,M,LOW,Bangalore,2021-09-01 06:57:35
3185,52.0,F,High,Mumbai,2022-12-27 16:40:56
3186,48.0,F,LOW,Chennai,2022-02-24 09:19:28
3187,58.0,M,High,Bengaluru,2021-06-11 19:44:57
3188,54.0,F,High,Chennai,2023-11-13 19:22:46
3189,45.0,M,LOW,Bangalore,2023-11-05 11:11:47
3190,42.0,F,High,Mumbai,2021-04-18 02:43:04
3191,30.0,M,Medium,Bengaluru,2020-02-10 02:52:59
3192,26.0,F,LOW,Bengaluru,2019-03-09 06:56:15
3193,45.0,M,High,Bengaluru,2019-10-06 00:07:43
3194,38.0,M,LOW,Bangalore,2021-12-02 17:16:19
3195,42.0,F,Medium,Bangalore,2023-12-30 02:10:14
3196,52.0,M,LOW,Mumbai,2019-07-31 12:32:35
3197,48.0,M,High,Bangalore,2023-09-15 00:40:14
3198,24.0,M,Low,Delhi,2022-03-18 21:53:12
3199,39.0,M,High,Pune,2022-03-17 04:53:30
3200,38.0,M,Low,Chennai,2021-05-08 03:41:59
3201,22.0,F,Low,Mumbai,2023-07-09 07:14:40
3202,55.0,M,High,Bangalore,2023-02-19 00:07:52
3203,53.0,M,Low,Bangalore,2021-10-15 20:23:35
3204,38.0,M,LOW,Bengaluru,2021-09-01 01:38:52
3205,,M,Medium,Pune,2022-02-17 14:23:17
3206,34.0,F,High,Delhi,2022-09-20 11:19:22
3207,57.0,M,Low,Mumbai,2022-04-30 16:12:23
3208,49.0,F,Medium,Mumbai,2019-06-08 19:36:34
3209,27.0,M,Medium,Chennai,2022-01-30 05:07:40
3210,25.0,M,High,Pune,2023-11-20 15:25:00
3211,27.0,M,Low,Bangalore,2023-12-10 23:18:46
3212,25.0,F,Low,Chennai,2021-09-06 17:27:31
3213,22.0,M,Low,Mumbai,2021-10-05 14:40:25
3214,51.0,F,High,Mumbai,2019-09-17 16:51:20
3215,24.0,M,LOW,Chennai,2023-10-16 06:45:24
3216,58.0,M,High,Delhi,2023-03-08 23:05:27
3217,46.0,M,High,Delhi,2022-07-14 08:18:27
3218,47.0,F,LOW,Bengaluru,2021-08-31 21:10:34
3219,39.0,F,High,Chennai,2022-06-10 02:18:54
3220,51.0,M,Low,Pune,2020-10-13 10:55:23
3221,52.0,M,LOW,Chennai,2022-08-31 14:22:13
3222,44.0,M,High,Delhi,2021-05-18 23:53:52
3223,25.0,F,LOW,Chennai,2020-02-19 05:45:15
3224,27.0,M,Low,Bengaluru,2021-02-24 13:38:49
3225,37.0,F,Low,Delhi,2021-11-13 15:35:20
3226,33.0,M,High,Bengaluru,2023-09-21 16:04:40
3227,37.0,M,LOW,Chennai,2023-04-07 00:25:45
3228,39.0,F,LOW,Pune,2019-05-12 14:02:34
3229,46.0,F,LOW,Bangalore,2021-02-24 08:13:32
3230,58.0,F,Medium,Delhi,2022-07-28 06:21:06
3231,26.0,F,Low,Pune,2021-12-27 18:31:38
3232,44.0,F,Low,Mumbai,2022-09-17 08:37:27
3233,35.0,F,High,Pune,2020-06-28 13:28:07
3234,38.0,M,High,Bengaluru,2023-04-11 22:40:03
3235,24.0,F,LOW,Chennai,2020-10-16 11:18:06
3236,27.0,F,High,Pune,2021-06-04 18:47:38
3237,57.0,M,Medium,Delhi,2020-05-07 09:05:46
3238,57.0,F,LOW,Delhi,2023-06-14 03:19:12
3239,51.0,F,High,Pune,2020-05-06 21:29:18
3240,24.0,M,Medium,Bengaluru,2022-05-19 19:26:29
3241,36.0,M,Medium,Pune,2023-06-04 00:00:59
3242,24.0,F,LOW,Delhi,2021-01-22 16:05:02
3243,56.0,F,High,Bangalore,2021-10-02 05:00:24
3244,29.0,M,High,Delhi,2019-05-05 06:18:21
3245,45.0,F,Low,Pune,2019-05-10 01:49:13
3246,31.0,M,LOW,Pune,2022-01-13 16:33:52
3247,29.0,M,LOW,Bangalore,2020-01-25 19:22:44
3248,30.0,M,Medium,Pune,2019-10-22 08:58:27
3249,35.0,F,Low,Pune,2020-05-20 17:22:18
3250,22.0,M,Medium,Mumbai,2020-04-06 01:19:49
3251,25.0,F,Low,Delhi,2021-10-12 18:51:29
3252,46.0,M,LOW,Chennai,2023-01-14 09:25:46
3253,,M,High,Delhi,2020-07-05 04:51:45
3254,46.0,F,Low,Mumbai,2019-01-31 00:05:16
3255,55.0,F,Medium,Chennai,2020-07-29 04:58:33
3256,47.0,F,LOW,Chennai,2022-05-18 07:43:41
3257,42.0,F,Medium,Pune,2020-11-13 23:31:16
3258,27.0,M,LOW,Bengaluru,2022-05-13 00:47:33
3259,38.0,M,High,Delhi,2020-06-23 13:44:29
3260,26.0,F,High,Chennai,2022-01-06 19:43:13
3261,48.0,M,High,Bengaluru,2021-11-14 18:50:06
3262,23.0,M,LOW,Delhi,2020-02-04 18:03:08
3263,48.0,M,Medium,Delhi,2021-12-13 23:45:47
3264,39.0,F,LOW,Bengaluru,2022-02-01 03:56:28
3265,45.0,F,Medium,Chennai,2023-03-29 10:59:44
3266,22.0,M,Medium,Delhi,2020-08-19 11:26:08
3267,53.0,M,LOW,Chennai,2022-09-15 17:49:37
3268,35.0,M,Low,Bengaluru,2021-04-18 00:44:14
3269,55.0,F,Low,Chennai,2023-08-23 19:18:03
3270,27.0,M,Low,Mumbai,2022-02-23 15:33:25
3271,36.0,F,LOW,Pune,2020-04-13 13:18:07
3272,49.0,F,Medium,Bangalore,2020-07-27 14:08:03
3273,53.0,M,High,Bengaluru,2020-11-23 10:54:26
3274,32.0,F,High,Bengaluru,2023-04-24 12:38:15
3275,29.0,F,LOW,Chennai,2022-04-19 02:55:59
3276,39.0,F,Medium,Delhi,2021-02-10 12:06:18
3277,52.0,M,Low,Pune,2022-01-25 10:55:57
3278,56.0,M,Low,Bengaluru,2019-12-16 22:47:20
3279,32.0,M,LOW,Bengaluru,2023-04-21 17:07:23
3280,36.0,M,High,Pune,2020-04-19 07:47:22
3281,29.0,M,High,Chennai,2021-12-02 22:55:32
3282,43.0,F,High,Bengaluru,2023-03-25 01:08:34
3283,34.0,M,Medium,Mumbai,2020-06-10 00:17:58
3284,55.0,F,Medium,Pune,2022-08-08 04:28:21
3285,44.0,M,Medium,Chennai,2020-10-09 16:52:33
3286,57.0,F,Low,Pune,2020-12-06 09:23:17
3287,42.0,F,High,Pune,2019-05-10 15:02:27
3288,59.0,M,Medium,Delhi,2021-04-19 16:29:31
3289,26.0,F,Low,Mumbai,2023-06-24 09:47:38
3290,41.0,M,Medium,Chennai,2019-11-05 06:46:57
3291,58.0,F,Medium,Delhi,2020-06-21 10:12:32
3292,50.0,M,LOW,Pune,2022-01-30 05:19:38
3293,56.0,M,Medium,Bengaluru,2021-10-01 10:36:26
3294,22.0,F,High,Bengaluru,2021-12-02 18:20:36
3295,38.0,M,Medium,Bangalore,2021-02-04 09:05:19
3296,55.0,F,High,Delhi,2023-01-09 01:42:57
3297,50.0,F,Low,Chennai,2019-12-30 09:25:10
3298,48.0,M,Medium,Bengaluru,2021-06-03 12:48:07
3299,43.0,F,Low,Chennai,2023-12-28 22:43:24
3300,27.0,F,Low,Chennai,2022-02-21 18:18:05
3301,39.0,M,High,Mumbai,2023-03-13 15:01:51
3302,38.0,M,LOW,Mumbai,2021-02-15 05:38:08
3303,56.0,F,LOW,Delhi,2021-10-27 17:23:54
3304,46.0,M,High,Mumbai,2023-04-08 08:37:36
3305,44.0,M,Low,Bengaluru,2022-01-31 19:43:15
3306,47.0,F,LOW,Mumbai,2019-05-09 12:23:51
3307,23.0,F,LOW,Pune,2020-11-06 00:27:29
3308,39.0,M,LOW,Delhi,2021-12-11 01:54:29
3309,49.0,M,LOW,Bangalore,2020-08-24 15:34:32
3310,44.0,M,LOW,Bangalore,2022-02-12 18:06:28
3311,36.0,M,Medium,Chennai,2020-03-25 07:18:33
3312,31.0,M,Medium,Chennai,2023-09-08 01:40:51
3313,33.0,M,LOW,Pune,2019-04-09 16:50:35
3314,28.0,F,High,Bengaluru,2020-04-10 11:19:06
3315,27.0,F,Medium,Bangalore,2023-09-15 18:37:11
3316,59.0,M,Medium,Pune,2020-03-31 20:13:47
3317,48.0,M,Medium,Chennai,2023-11-02 19:21:37
3318,39.0,M,Low,Pune,2020-12-30 22:14:14
3319,30.0,F,Medium,Chennai,2023-06-24 10:22:18
3320,37.0,M,High,Bengaluru,2019-07-09 22:43:33
3321,44.0,M,Low,Bengaluru,2022-12-21 00:53:12
3322,31.0,F,High,Bengaluru,2022-10-12 04:13:16
3323,31.0,M,LOW,Chennai,2021-09-03 10:46:03
3324,42.0,M,Low,Bengaluru,2019-01-23 00:15:40
3325,39.0,M,Medium,Bengaluru,2022-08-04 12:15:31
3326,46.0,M,Medium,Chennai,2022-12-03 00:07:17
3327,45.0,M,LOW,Pune,2022-02-09 05:09:11
3328,38.0,M,LOW,Bangalore,2021-05-12 07:45:37
3329,47.0,M,High,Pune,2020-09-24 07:50:48
3330,38.0,M,High,Bengaluru,2020-07-01 04:58:04
3331,47.0,M,LOW,Bengaluru,2020-06-03 03:45:06
3332,53.0,F,Low,Bangalore,2021-05-17 20:25:55
3333,40.0,F,Medium,Bengaluru,2022-11-03 21:48:03
3334,47.0,M,LOW,Pune,2019-08-01 00:19:00
3335,45.0,F,Medium,Delhi,2023-06-10 10:43:41
3336,25.0,F,Low,Chennai,2020-10-29 12:56:16
3337,30.0,M,Medium,Bengaluru,2019-12-08 06:40:38
3338,55.0,M,LOW,Delhi,2020-12-27 21:25:46
3339,46.0,F,Low,Pune,2022-06-23 23:52:57
3340,23.0,F,Medium,Mumbai,2019-02-19 18:41:55
3341,24.0,M,High,Delhi,2020-07-16 21:04:28
3342,40.0,F,Low,Delhi,2019-03-20 05:53:23
3343,23.0,F,High,Chennai,2020-07-17 18:38:44
3344,27.0,F,Medium,Bangalore,2023-04-22 09:20:03
3345,38.0,F,Medium,Chennai,2023-09-25 12:12:48
3346,51.0,M,Low,Bangalore,2022-09-15 22:17:36
3347,55.0,F,LOW,Chennai,2019-07-23 11:04:25
3348,45.0,F,Medium,Mumbai,2019-04-28 02:21:13
3349,49.0,F,Medium,Bengaluru,2022-09-29 23:40:06
3350,57.0,F,Medium,Mumbai,2019-10-24 04:03:21
3351,38.0,M,High,Delhi,2022-09-19 21:27:22
3352,47.0,M,High,Delhi,2023-07-16 23:24:58
3353,26.0,F,High,Pune,2019-03-30 02:17:12
3354,27.0,M,LOW,Bengaluru,2023-11-26 12:07:21
3355,,F,LOW,Chennai,2021-07-24 13:14:40
3356,29.0,M,Low,Delhi,2022-02-26 04:20:37
3357,43.0,F,High,Bengaluru,2023-06-03 12:39:08
3358,25.0,F,Medium,Bengaluru,2020-10-06 04:53:48
3359,53.0,M,LOW,Bangalore,2021-08-08 13:46:44
3360,52.0,F,High,Chennai,2023-04-23 19:43:59
3361,34.0,F,High,Bangalore,2019-02-10 23:50:15
3362,27.0,F,Medium,Bengaluru,2021-05-24 08:17:54
3363,30.0,M,LOW,Pune,2021-04-10 01:56:50
3364,57.0,F,Low,Pune,2020-11-18 21:53:15
3365,42.0,M,LOW,Mumbai,2020-03-12 06:28:41
3366,40.0,F,LOW,Mumbai,2022-09-12 02:44:02
3367,48.0,M,LOW,Bengaluru,2023-06-04 09:19:14
3368,34.0,F,High,Chennai,2021-07-24 06:23:40
3369,42.0,M,LOW,Bengaluru,2021-08-07 04:23:10
3370,35.0,F,High,Chennai,2022-11-30 13:07:02
3371,34.0,F,High,Mumbai,2020-03-21 05:31:50
3372,53.0,M,LOW,Bangalore,2023-07-16 19:33:45
3373,56.0,M,LOW,Chennai,2021-05-22 19:46:47
3374,37.0,M,High,Mumbai,2022-07-13 13:43:32
3375,,M,Medium,Pune,2020-10-13 14:53:01
3376,49.0,M,Medium,Pune,2023-02-18 11:26:59
3377,,F,Low,Bangalore,2020-06-13 22:52:06
3378,23.0,M,LOW,Chennai,2020-11-21 08:20:35
3379,44.0,M,Low,Mumbai,2021-05-04 00:40:19
3380,40.0,F,High,Chennai,2021-04-23 03:07:24
3381,25.0,F,High,Mumbai,2022-11-24 05:17:16
3382,37.0,M,Medium,Pune,2019-09-21 21:58:31
3383,57.0,M,Medium,Pune,2021-08-05 17:04:18
3384,,M,Low,Pune,2023-04-06 01:18:39
3385,53.0,F,LOW,Delhi,2023-06-19 23:24:29
3386,23.0,F,Medium,Bangalore,2021-08-31 02:51:07
3387,49.0,F,LOW,Bangalore,2020-07-02 22:10:53
3388,22.0,M,LOW,Pune,2020-03-06 09:44:24
3389,24.0,M,LOW,Pune,2019-11-20 11:51:31
3390,54.0,M,Low,Pune,2019-06-13 06:34:54
3391,37.0,M,Medium,Pune,2019-08-12 12:36:50
3392,39.0,F,High,Chennai,2019-12-11 00:24:04
3393,35.0,M,Medium,Delhi,2022-01-23 14:24:00
3394,56.0,M,Low,Pune,2023-09-07 15:12:02
3395,57.0,M,LOW,Bengaluru,2023-06-07 05:17:34
3396,38.0,M,High,Bangalore,2020-12-09 05:03:22
3397,40.0,F,LOW,Bangalore,2022-03-05 12:55:03
3398,45.0,M,Low,Pune,2021-09-05 20:19:08
3399,43.0,M,Low,Pune,2019-11-01 03:07:13
3400,43.0,F,Low,Mumbai,2022-04-03 09:14:04
3401,47.0,M,LOW,Delhi,2021-11-16 00:30:15
3402,29.0,F,High,Mumbai,2023-01-13 22:38:33
3403,24.0,M,Low,Delhi,2020-09-02 19:58:59
3404,34.0,M,High,Pune,2022-08-15 01:09:22
3405,57.0,F,High,Bengaluru,2021-02-17 10:23:29
3406,32.0,F,Medium,Bangalore,2019-02-13 21:33:44
3407,47.0,M,Low,Bengaluru,2022-07-06 05:01:36
3408,27.0,F,LOW,Delhi,2023-06-03 05:07:03
3409,47.0,F,Low,Pune,2021-04-16 07:46:38
3410,34.0,F,LOW,Bengaluru,2019-05-23 12:13:49
3411,46.0,F,Medium,Pune,2021-02-11 19:59:57
3412,52.0,F,LOW,Chennai,2023-05-11 19:21:12
3413,26.0,F,LOW,Bengaluru,2019-01-01 13:52:56
3414,55.0,F,LOW,Mumbai,2022-10-20 11:05:32
3415,54.0,F,Medium,Bengaluru,2022-01-23 23:41:41
3416,35.0,F,High,Bangalore,2023-11-07 02:11:04
3417,,M,Low,Bengaluru,2023-11-04 14:24:09
3418,48.0,M,High,Bengaluru,2020-10-11 05:29:11
3419,23.0,F,Medium,Pune,2021-03-10 06:15:02
3420,29.0,F,LOW,Mumbai,2020-05-16 14:33:56
3421,49.0,M,LOW,Bangalore,2020-01-20 11:29:03
3422,31.0,M,Low,Delhi,2019-03-15 06:20:34
3423,49.0,F,Low,Bengaluru,2019-06-29 21:16:51
3424,52.0,M,Low,Bengaluru,2022-12-29 18:32:59
3425,42.0,F,LOW,Delhi,2021-02-16 05:58:59
3426,50.0,F,LOW,Bengaluru,2023-11-21 20:38:28
3427,57.0,F,Low,Pune,2020-03-26 19:39:56
3428,59.0,F,LOW,Mumbai,2021-11-11 22:39:25
3429,32.0,F,Low,Mumbai,2020-09-28 01:11:25
3430,47.0,F,LOW,Delhi,2019-10-02 17:39:48
3431,45.0,F,LOW,Bengaluru,2022-06-02 18:55:20
3432,24.0,M,LOW,Mumbai,2019-05-20 20:45:35
3433,27.0,M,Low,Chennai,2019-08-01 17:36:26
3434,52.0,M,Low,Chennai,2021-12-01 17:13:22
3435,55.0,M,LOW,Delhi,2019-01-18 17:17:44
3436,37.0,M,Low,Pune,2022-05-01 03:33:03
3437,,F,High,Chennai,2022-09-01 04:54:18
3438,53.0,F,Medium,Bengaluru,2023-03-09 15:33:55
3439,35.0,M,Low,Bengaluru,2023-06-28 20:43:59
3440,43.0,M,Low,Chennai,2019-07-31 04:22:15
3441,50.0,M,LOW,Bangalore,2020-09-12 12:39:49
3442,59.0,M,LOW,Delhi,2021-06-23 11:43:16
3443,50.0,F,LOW,Chennai,2022-10-30 17:44:52
3444,28.0,M,High,Mumbai,2022-05-07 22:40:07
3445,42.0,M,Medium,Mumbai,2023-11-26 06:40:48
3446,,M,LOW,Bangalore,2019-10-10 20:03:27
3447,33.0,M,Low,Bangalore,2021-03-04 04:02:02
3448,55.0,M,Low,Delhi,2019-07-10 09:00:25
3449,25.0,M,High,Bengaluru,2021-12-20 17:15:53
3450,23.0,F,LOW,Delhi,2021-10-24 13:54:39
3451,47.0,M,High,Bengaluru,2021-08-03 11:18:57
3452,58.0,F,LOW,Chennai,2023-03-03 17:03:58
3453,41.0,M,LOW,Chennai,2021-05-24 17:12:29
3454,43.0,M,High,Pune,2021-11-23 11:24:56
3455,58.0,M,Low,Bangalore,2021-07-25 21:02:08
3456,25.0,F,LOW,Delhi,2021-01-01 19:46:18
3457,37.0,M,High,Pune,2019-06-20 16:59:11
3458,36.0,M,Low,Mumbai,2021-01-31 20:47:52
3459,31.0,M,Low,Bengaluru,2020-08-05 00:56:15
3460,38.0,M,Low,Pune,2019-12-22 21:36:46
3461,36.0,M,High,Delhi,2022-08-31 09:47:04
3462,55.0,F,Medium,Mumbai,2019-09-03 15:17:14
3463,55.0,F,Low,Bangalore,2020-03-23 15:43:16
3464,43.0,F,Medium,Delhi,2023-03-08 16:31:44
3465,,M,Low,Delhi,2020-11-19 17:00:48
3466,,M,Medium,Pune,2021-11-09 09:41:18
3467,49.0,M,Low,Delhi,2020-03-17 22:51:04
3468,53.0,F,High,Bangalore,2023-10-02 21:10:40
3469,58.0,M,LOW,Delhi,2020-07-16 09:42:22
3470,55.0,M,LOW,Mumbai,2021-01-15 23:14:31
3471,27.0,M,Low,Bengaluru,2023-08-19 09:24:17
3472,39.0,F,LOW,Bangalore,2020-04-27 15:44:39
3473,30.0,M,Medium,Bengaluru,2022-08-26 13:25:51
3474,49.0,F,Medium,Chennai,2023-11-12 09:30:14
3475,33.0,M,High,Delhi,2022-04-18 18:59:06
3476,55.0,F,High,Bengaluru,2019-12-19 17:10:46
3477,26.0,M,Medium,Delhi,2019-01-07 05:26:17
3478,33.0,M,High,Delhi,2023-05-15 21:40:08
3479,30.0,M,High,Bangalore,2022-04-11 14:31:44
3480,39.0,F,LOW,Bangalore,2023-03-14 22:54:25
3481,30.0,F,Medium,Bangalore,2020-01-20 18:54:20
3482,54.0,F,LOW,Delhi,2021-05-03 13:08:24
3483,26.0,F,Medium,Bengaluru,2023-06-21 13:58:36
3484,48.0,M,LOW,Bengaluru,2022-07-11 03:57:57
3485,36.0,F,High,Delhi,2022-02-22 19:50:29
3486,,F,LOW,Mumbai,2023-05-26 22:45:08
3487,57.0,M,LOW,Bangalore,2020-11-10 12:46:54
3488,58.0,F,High,Delhi,2021-01-01 16:37:04
3489,29.0,M,High,Bengaluru,2020-04-21 18:06:46
3490,32.0,M,High,Bangalore,2019-10-02 06:52:50
3491,57.0,F,Medium,Chennai,2019-11-28 16:46:27
3492,50.0,M,LOW,Mumbai,2023-12-05 19:01:51
3493,30.0,F,Low,Bengaluru,2020-08-31 07:38:07
3494,55.0,F,LOW,Pune,2023-04-19 11:06:43
3495,36.0,F,Low,Chennai,2020-04-10 01:00:01
3496,24.0,M,High,Bengaluru,2021-03-09 10:33:20
3497,40.0,F,High,Mumbai,2022-06-06 08:54:42
3498,38.0,M,Low,Chennai,2023-05-19 05:48:26
3499,39.0,M,High,Bengaluru,2022-08-10 04:32:51
3500,27.0,M,Medium,Mumbai,2020-07-21 14:10:47
3501,47.0,F,LOW,Bengaluru,2021-03-16 07:05:29
3502,52.0,F,Medium,Bangalore,2023-06-17 08:45:01
3503,52.0,F,Medium,Delhi,2023-03-10 23:41:21
3504,42.0,M,LOW,Bangalore,2019-01-09 00:28:44
3505,32.0,M,Medium,Chennai,2023-10-07 13:43:18
3506,36.0,F,Medium,Chennai,2021-05-13 12:25:30
3507,45.0,M,Low,Mumbai,2019-02-24 01:53:32
3508,48.0,F,Medium,Pune,2019-08-19 01:35:14
3509,31.0,M,Medium,Bangalore,2021-07-18 05:49:57
3510,29.0,M,Medium,Mumbai,2023-09-01 14:12:48
3511,26.0,M,LOW,Mumbai,2023-01-08 04:57:20
3512,46.0,M,High,Pune,2019-08-27 09:22:08
3513,55.0,M,Medium,Pune,2023-03-19 17:30:02
3514,44.0,M,Low,Pune,2022-04-08 17:01:35
3515,39.0,M,LOW,Mumbai,2022-08-30 17:47:41
3516,57.0,M,LOW,Chennai,2021-01-14 00:28:02
3517,49.0,F,Low,Pune,2021-12-07 10:32:43
3518,37.0,M,Medium,Bangalore,2019-11-30 19:20:26
3519,36.0,F,Low,Bengaluru,2019-08-04 19:02:02
3520,56.0,F,LOW,Mumbai,2023-05-24 07:26:11
3521,29.0,M,Low,Mumbai,2019-01-02 10:49:15
3522,36.0,M,Medium,Chennai,2019-07-21 07:25:53
3523,,F,Medium,Mumbai,2019-07-14 09:44:53
3524,34.0,M,Medium,Mumbai,2019-03-17 08:00:56
3525,31.0,M,Medium,Delhi,2020-02-22 03:32:23
3526,40.0,F,Medium,Mumbai,2019-01-24 06:13:26
3527,42.0,M,Medium,Bangalore,2019-01-19 01:15:57
3528,26.0,F,LOW,Bengaluru,2020-04-04 14:52:50
3529,31.0,M,LOW,Chennai,2021-10-07 15:04:47
3530,56.0,M,LOW,Pune,2023-03-26 08:18:26
3531,44.0,F,Medium,Mumbai,2019-05-29 19:14:58
3532,40.0,M,Low,Chennai,2020-08-27 07:35:45
3533,33.0,F,High,Bangalore,2021-09-11 01:08:27
3534,45.0,F,Medium,Chennai,2021-02-18 13:29:24
3535,48.0,F,Low,Pune,2019-07-15 05:54:12
3536,,F,High,Mumbai,2023-12-28 03:39:55
3537,29.0,M,LOW,Bangalore,2021-12-07 06:06:24
3538,41.0,F,Medium,Mumbai,2019-05-29 08:38:51
3539,39.0,M,Low,Mumbai,2023-01-07 19:32:29
3540,27.0,F,LOW,Mumbai,2019-10-18 23:08:37
3541,41.0,M,Medium,Chennai,2023-08-06 05:03:54
3542,34.0,F,High,Pune,2023-11-13 13:21:01
3543,58.0,M,Low,Delhi,2021-11-30 18:30:09
3544,25.0,F,Medium,Bengaluru,2021-11-08 01:20:40
3545,34.0,F,Low,Delhi,2021-09-19 00:37:24
3546,56.0,F,High,Pune,2020-04-22 18:29:14
3547,41.0,M,Low,Bengaluru,2021-06-08 21:13:01
3548,45.0,M,High,Chennai,2019-11-17 04:27:18
3549,53.0,M,Low,Delhi,2019-12-12 09:58:27
3550,51.0,M,Medium,Chennai,2021-04-11 20:54:36
3551,40.0,M,Medium,Mumbai,2023-09-29 23:46:27
3552,26.0,F,LOW,Chennai,2019-12-28 23:57:02
3553,24.0,M,LOW,Bengaluru,2020-07-25 06:39:09
3554,54.0,F,Low,Chennai,2023-03-21 19:32:38
3555,23.0,M,High,Mumbai,2023-10-20 05:19:59
3556,41.0,F,Low,Delhi,2019-02-16 17:13:25
3557,25.0,F,LOW,Chennai,2022-10-16 13:39:40
3558,48.0,M,Low,Bengaluru,2020-09-26 00:00:23
3559,45.0,F,Low,Mumbai,2022-08-01 07:54:57
3560,59.0,F,Medium,Chennai,2019-07-07 12:42:38
3561,38.0,M,Medium,Pune,2020-07-24 16:57:43
