inbound_id,dealership_id,model_id,inbound_date,quantity_received,source
2582,29,15,2023-11-18 02:38:39,16.0,Transfer
2583,2,2,2023-06-07 14:16:29,4.0,Transfer
2584,8,45,2023-01-30 23:20:05,3.0,PLANT
2585,5,2,2023-04-10 21:10:06,18.0,Plant
2586,11,17,2023-08-11 10:01:39,,PLANT
2587,2,34,2023-01-04 06:07:55,15.0,Plant
2588,6,47,2023-10-26 11:56:30,7.0,Transfer
2589,22,46,2023-08-30 13:33:36,12.0,PLANT
2590,30,25,2023-01-21 14:06:03,19.0,Plant
2591,24,48,2023-02-13 14:20:17,14.0,Transfer
2592,12,11,2023-07-04 05:40:52,19.0,Plant
2593,6,44,2023-12-16 19:53:15,1.0,Transfer
2594,16,9,2023-09-19 17:35:36,13.0,Transfer
2595,19,7,2023-02-17 09:43:57,3.0,Plant
2596,24,11,2023-01-24 09:26:44,10.0,plant
2597,18,4,2023-05-01 14:14:15,14.0,TRANSFER
2598,9,37,2023-07-05 10:58:35,10.0,Plant
2599,22,26,2023-01-24 16:07:05,12.0,PLANT
2600,17,34,2023-08-10 18:00:36,9.0,plant
2601,20,16,2023-03-31 14:44:49,16.0,PLANT
2602,17,41,2023-06-09 16:57:03,14.0,plant
2603,3,47,2023-01-05 16:01:30,6.0,TRANSFER
2604,30,30,2023-10-07 09:56:18,7.0,Plant
2605,15,46,2023-11-08 16:59:19,13.0,Plant
2606,10,16,2023-05-31 00:46:35,13.0,Plant
2607,22,6,2023-06-22 00:55:14,6.0,Plant
2608,19,33,2023-01-30 14:16:11,3.0,Plant
2609,5,50,2023-07-24 15:46:11,3.0,plant
2610,24,15,2023-06-16 20:51:47,,TRANSFER
2611,24,20,2023-03-10 02:32:24,15.0,TRANSFER
2612,13,12,2023-06-02 23:37:07,10.0,plant
2613,25,24,2023-01-04 18:51:20,,plant
2614,28,40,2023-02-12 01:23:06,2.0,Transfer
2615,4,32,2023-12-16 21:16:39,9.0,PLANT
2616,14,41,2023-12-29 10:24:51,2.0,TRANSFER
2617,21,33,2023-06-01 19:52:34,19.0,PLANT
2618,20,48,2023-03-12 04:34:57,9.0,PLANT
2619,7,46,2023-06-23 23:13:59,14.0,Plant
2620,28,12,2023-02-16 23:22:31,9.0,PLANT
2621,25,15,2023-04-08 01:00:48,9.0,TRANSFER
2622,6,8,2023-03-22 15:17:58,1.0,TRANSFER
2623,11,4,2023-11-24 04:16:39,,TRANSFER
2624,11,27,2023-09-16 12:40:06,5.0,TRANSFER
2625,18,37,2023-02-25 16:34:34,16.0,Plant
2626,7,14,2023-06-22 00:01:47,13.0,PLANT
2627,19,39,2023-12-22 00:16:02,17.0,TRANSFER
2628,24,15,2023-06-18 09:03:31,7.0,plant
2629,3,19,2023-12-01 04:41:08,2.0,Transfer
2630,9,14,2023-12-23 08:16:29,2.0,TRANSFER
2631,14,7,2023-01-09 16:11:53,7.0,Transfer
2632,17,6,2023-06-01 17:53:06,5.0,plant
2633,22,34,2023-01-15 01:10:22,18.0,Plant
2634,27,24,2023-02-10 14:42:45,9.0,plant
2635,26,25,2023-09-28 09:38:10,8.0,Plant
2636,23,41,2023-12-05 03:46:44,4.0,Transfer
2637,3,25,2023-10-31 05:30:27,14.0,Plant
2638,6,50,2023-04-23 23:16:49,17.0,TRANSFER
2639,11,47,2023-11-21 22:53:39,1.0,PLANT
2640,13,15,2023-03-18 14:11:31,19.0,Plant
2641,30,42,2023-01-01 16:09:54,16.0,Transfer
2642,26,3,2023-01-30 16:08:55,15.0,Transfer
2643,14,36,2023-10-09 05:04:05,11.0,plant
2644,3,2,2023-07-28 09:41:20,3.0,Plant
2645,9,22,2023-03-23 12:43:36,4.0,Transfer
2646,6,28,2023-07-30 00:26:58,19.0,PLANT
2647,11,32,2023-04-15 22:17:23,7.0,Transfer
2648,8,39,2023-02-04 23:00:09,18.0,PLANT
2649,20,25,2023-03-03 20:36:25,15.0,Transfer
2650,8,1,2023-01-28 09:57:51,19.0,Plant
2651,21,44,2023-05-04 07:50:21,10.0,Plant
2652,15,23,2023-12-20 14:39:50,15.0,Plant
2653,15,5,2023-05-26 05:09:03,1.0,plant
2654,8,48,2023-11-16 22:44:52,5.0,plant
2655,13,35,2023-05-20 06:43:47,,TRANSFER
2656,15,11,2023-04-28 09:52:01,9.0,Plant
2657,16,15,2023-08-26 22:03:16,13.0,plant
2658,29,5,2023-08-30 10:38:05,19.0,plant
2659,2,38,2023-10-01 17:15:25,3.0,Plant
2660,30,4,2023-07-10 08:39:40,12.0,plant
2661,29,44,2023-03-20 19:57:43,5.0,plant
2662,3,10,2023-06-17 01:19:45,10.0,plant
2663,16,9,2023-11-11 23:54:36,18.0,Transfer
2664,10,33,2023-07-05 00:51:09,11.0,PLANT
2665,20,42,2023-04-21 19:57:04,14.0,PLANT
2666,1,6,2023-06-09 13:03:22,4.0,plant
2667,5,46,2023-10-04 07:47:09,11.0,Plant
2668,3,27,2023-05-28 07:09:41,6.0,Plant
2669,7,43,2023-02-03 11:08:12,8.0,plant
2670,18,28,2023-01-23 07:58:04,19.0,TRANSFER
2671,14,46,2023-07-30 08:43:28,15.0,PLANT
2672,14,43,2023-07-03 18:19:04,1.0,Transfer
2673,27,34,2023-03-11 23:44:23,17.0,plant
2674,14,29,2023-05-03 05:45:19,8.0,Transfer
2675,29,32,2023-11-16 11:13:39,11.0,Transfer
2676,1,22,2023-05-19 08:43:02,2.0,plant
2677,18,15,2023-03-07 05:05:29,,Plant
2678,3,27,2023-08-14 05:10:07,8.0,Transfer
2679,26,10,2023-06-26 04:27:15,5.0,Plant
2680,21,25,2023-02-24 13:41:25,13.0,Plant
2681,22,11,2023-11-12 06:25:19,16.0,Plant
2682,24,8,2023-09-14 00:52:25,16.0,Transfer
2683,13,21,2023-08-18 19:46:46,6.0,TRANSFER
2684,20,8,2023-03-08 19:42:48,14.0,plant
2685,15,37,2023-03-20 07:38:02,8.0,plant
2686,20,24,2023-05-26 19:51:29,19.0,PLANT
2687,29,46,2023-11-27 23:30:17,5.0,PLANT
2688,18,48,2023-03-19 21:13:19,12.0,plant
2689,3,23,2023-07-31 20:47:03,5.0,Transfer
2690,19,24,2023-01-08 22:34:48,8.0,PLANT
2691,15,13,2023-12-21 21:55:24,4.0,PLANT
2692,18,39,2023-09-30 11:43:47,4.0,PLANT
2693,1,5,2023-08-11 08:54:31,16.0,TRANSFER
2694,18,15,2023-11-22 14:45:46,10.0,PLANT
2695,5,24,2023-08-08 16:28:29,3.0,PLANT
2696,24,11,2023-11-20 22:39:58,19.0,plant
2697,21,17,2023-01-23 20:57:13,5.0,TRANSFER
2698,12,8,2023-07-20 10:52:04,13.0,TRANSFER
2699,19,42,2023-03-16 16:56:08,5.0,Plant
2700,23,24,2023-06-26 20:35:45,4.0,PLANT
2701,20,38,2023-06-19 10:05:16,19.0,plant
2702,23,27,2023-08-19 10:46:53,5.0,plant
2703,24,42,2023-10-11 22:03:23,6.0,plant
2704,19,7,2023-06-09 17:52:15,13.0,Plant
2705,26,24,2023-03-29 01:18:56,10.0,PLANT
2706,1,27,2023-06-13 08:28:28,13.0,PLANT
2707,24,37,2023-11-18 20:48:46,15.0,TRANSFER
2708,22,45,2023-02-16 13:47:08,19.0,Transfer
2709,3,3,2023-08-25 11:52:09,9.0,PLANT
2710,25,22,2023-10-16 03:10:21,,Plant
2711,1,48,2023-05-13 01:40:37,17.0,Transfer
2712,24,38,2023-08-17 23:28:14,2.0,plant
2713,25,22,2023-05-25 18:22:11,4.0,plant
2714,26,40,2023-06-19 23:24:21,15.0,plant
2715,17,48,2023-06-16 08:45:10,16.0,plant
2716,9,49,2023-08-06 12:22:54,18.0,Transfer
2717,5,29,2023-05-27 14:12:08,15.0,PLANT
2718,5,10,2023-04-27 19:49:36,14.0,Plant
2719,11,17,2023-06-23 19:39:39,3.0,Transfer
2720,21,42,2023-08-09 00:26:10,14.0,Transfer
2721,27,7,2023-02-22 01:11:29,17.0,Plant
2722,17,43,2023-08-07 06:40:46,,plant
2723,16,35,2023-12-18 09:15:32,17.0,Transfer
2724,5,40,2023-04-22 16:08:57,1.0,PLANT
2725,12,3,2023-04-11 12:01:34,13.0,plant
2726,14,13,2023-12-08 19:08:55,4.0,Transfer
2727,30,6,2023-07-13 09:33:03,4.0,TRANSFER
2728,10,17,2023-05-01 03:39:55,9.0,TRANSFER
2729,13,2,2023-05-14 23:24:36,10.0,Plant
2730,15,39,2023-11-27 23:16:34,2.0,PLANT
2731,26,38,2023-06-26 02:06:53,2.0,Plant
2732,6,33,2023-05-17 07:50:03,2.0,PLANT
2733,5,42,2023-04-23 13:57:13,10.0,TRANSFER
2734,16,23,2023-09-18 03:23:56,8.0,PLANT
2735,6,33,2023-11-24 08:37:20,5.0,plant
2736,29,25,2023-02-13 19:29:16,3.0,TRANSFER
2737,28,14,2023-02-24 17:22:04,18.0,PLANT
2738,25,35,2023-04-23 10:24:03,9.0,PLANT
2739,23,30,2023-02-10 19:23:30,15.0,Transfer
2740,11,9,2023-01-26 15:51:24,16.0,Transfer
2741,29,30,2023-08-29 04:32:44,6.0,PLANT
2742,21,7,2023-01-14 02:51:27,,Plant
2743,26,8,2023-03-01 03:45:34,12.0,TRANSFER
2744,9,7,2023-04-22 20:21:18,7.0,TRANSFER
2745,21,42,2023-05-14 21:40:23,19.0,Plant
2746,5,27,2023-11-29 19:02:50,18.0,PLANT
2747,11,25,2023-03-24 04:08:39,9.0,Plant
2748,6,47,2023-12-02 12:00:55,6.0,Plant
2749,24,24,2023-04-29 01:34:42,19.0,plant
2750,17,28,2023-04-15 09:21:27,4.0,PLANT
2751,9,34,2023-01-12 19:53:57,,Plant
2752,8,10,2023-09-02 04:27:19,12.0,Transfer
2753,30,36,2023-10-11 12:34:16,16.0,Plant
2754,7,15,2023-08-08 03:33:36,8.0,TRANSFER
2755,5,38,2023-08-10 15:57:52,9.0,PLANT
2756,17,3,2023-12-03 14:10:51,13.0,Transfer
2757,23,12,2023-02-26 05:25:51,16.0,TRANSFER
2758,9,33,2023-05-05 10:26:27,15.0,Plant
2759,19,26,2023-05-10 07:00:16,2.0,PLANT
2760,12,41,2023-10-06 13:16:08,7.0,plant
2761,8,41,2023-05-12 07:15:52,16.0,Transfer
2762,16,6,2023-01-25 13:00:10,3.0,Transfer
2763,14,3,2023-11-23 14:54:14,15.0,Plant
2764,14,27,2023-02-25 06:09:21,13.0,TRANSFER
2765,19,41,2023-07-14 02:16:19,19.0,Plant
2766,28,14,2023-06-23 07:10:22,1.0,plant
2767,3,49,2023-09-14 23:30:35,9.0,Plant
2768,7,49,2023-11-01 11:13:45,13.0,TRANSFER
2769,6,50,2023-11-12 09:05:24,4.0,PLANT
2770,30,11,2023-08-05 18:40:11,2.0,Plant
2771,5,17,2023-05-18 13:45:08,10.0,TRANSFER
2772,16,46,2023-07-25 23:48:39,15.0,TRANSFER
2773,11,48,2023-05-25 21:45:22,6.0,Transfer
2774,23,16,2023-11-19 09:09:58,17.0,TRANSFER
2775,25,43,2023-12-04 21:22:56,6.0,PLANT
2776,1,1,2023-09-06 02:58:40,10.0,PLANT
2777,10,48,2023-04-13 16:52:48,15.0,Plant
2778,29,6,2023-03-02 07:49:35,10.0,plant
2779,17,15,2023-07-28 23:00:02,6.0,plant
2780,21,33,2023-08-28 09:08:15,,TRANSFER
2781,24,7,2023-09-09 13:39:38,14.0,PLANT
2782,23,8,2023-07-16 07:57:28,6.0,Transfer
2783,7,42,2023-12-14 02:17:24,18.0,PLANT
2784,3,30,2023-12-13 13:23:39,6.0,Plant
2785,25,7,2023-10-26 23:26:27,13.0,plant
2786,5,40,2023-07-04 04:39:34,,Transfer
2787,27,45,2023-11-28 19:41:45,13.0,PLANT
2788,30,14,2023-01-22 17:54:08,11.0,PLANT
2789,12,3,2023-07-22 12:43:47,17.0,Plant
2790,10,26,2023-07-26 13:02:45,6.0,PLANT
2791,3,44,2023-11-15 16:26:01,9.0,PLANT
2792,16,34,2023-11-17 18:14:43,10.0,Plant
2793,6,30,2023-01-26 20:17:16,2.0,TRANSFER
2794,16,30,2023-02-26 17:05:38,11.0,PLANT
2795,24,29,2023-08-22 22:00:39,1.0,plant
2796,8,37,2023-09-21 09:10:41,12.0,PLANT
2797,20,44,2023-05-06 14:15:27,9.0,plant
2798,29,25,2023-07-10 13:03:12,2.0,PLANT
2799,20,4,2023-02-12 14:35:48,8.0,plant
2800,9,1,2023-01-14 02:06:21,,Transfer
2801,30,8,2023-09-02 06:51:10,14.0,TRANSFER
2802,30,2,2023-10-06 08:43:18,5.0,PLANT
2803,13,17,2023-11-20 19:02:20,17.0,Plant
2804,26,41,2023-09-02 22:42:59,12.0,PLANT
2805,2,43,2023-01-17 13:56:39,17.0,Transfer
2806,29,49,2023-06-17 04:15:12,3.0,Plant
2807,9,23,2023-12-25 17:03:48,2.0,plant
2808,29,21,2023-04-02 14:32:01,16.0,PLANT
2809,13,29,2023-07-31 16:20:58,2.0,plant
2810,14,5,2023-07-04 09:23:46,5.0,Transfer
2811,24,32,2023-11-06 07:59:10,15.0,Transfer
2812,13,21,2023-10-16 05:26:13,12.0,TRANSFER
2813,19,9,2023-11-01 00:20:12,2.0,Transfer
2814,16,7,2023-03-22 15:29:14,19.0,plant
2815,18,18,2023-01-07 19:47:45,2.0,Transfer
2816,16,15,2023-08-04 12:00:07,9.0,plant
2817,2,25,2023-01-23 14:56:14,19.0,plant
2818,1,48,2023-01-05 15:34:59,,Transfer
2819,10,16,2023-07-13 06:28:09,5.0,PLANT
2820,25,20,2023-01-19 11:15:02,13.0,TRANSFER
2821,14,45,2023-02-19 08:19:48,6.0,Plant
2822,17,37,2023-02-16 19:32:38,12.0,TRANSFER
2823,18,34,2023-07-26 21:25:17,1.0,Transfer
2824,7,5,2023-06-20 07:07:43,13.0,Plant
2825,21,33,2023-06-20 21:39:50,13.0,Plant
2826,29,1,2023-01-11 09:14:01,6.0,PLANT
2827,27,48,2023-12-06 10:35:13,6.0,PLANT
2828,17,49,2023-01-11 15:37:46,17.0,PLANT
2829,4,7,2023-11-15 02:12:05,3.0,PLANT
2830,12,42,2023-11-22 14:28:27,17.0,PLANT
2831,22,4,2023-08-22 11:33:19,5.0,PLANT
2832,8,4,2023-10-18 11:15:19,18.0,PLANT
2833,2,45,2023-12-02 06:17:17,17.0,Plant
2834,26,13,2023-10-12 14:24:07,3.0,TRANSFER
2835,28,35,2023-03-28 02:25:44,5.0,plant
2836,19,43,2023-08-25 01:00:52,18.0,Transfer
2837,14,18,2023-04-21 18:43:56,8.0,PLANT
2838,23,43,2023-02-08 01:54:17,5.0,TRANSFER
2839,17,50,2023-11-25 07:53:38,12.0,TRANSFER
2840,23,46,2023-02-08 10:53:30,14.0,Transfer
2841,17,11,2023-08-17 05:56:52,19.0,plant
2842,8,13,2023-07-13 07:27:17,2.0,PLANT
2843,6,43,2023-07-14 03:02:16,9.0,Transfer
2844,10,31,2023-07-07 04:52:40,8.0,Transfer
2845,30,39,2023-09-25 18:52:51,19.0,Plant
2846,7,42,2023-05-21 00:41:29,9.0,Plant
2847,2,6,2023-01-07 00:21:56,4.0,Transfer
2848,15,38,2023-02-11 21:32:55,18.0,Transfer
2849,22,50,2023-06-21 16:01:33,4.0,PLANT
2850,5,11,2023-10-05 09:42:32,3.0,Transfer
2851,3,21,2023-05-05 15:39:58,4.0,plant
2852,9,26,2023-03-16 21:39:12,1.0,plant
2853,5,15,2023-03-21 12:58:26,1.0,PLANT
2854,24,24,2023-10-23 23:48:59,17.0,plant
2855,20,18,2023-08-26 09:57:32,16.0,PLANT
2856,29,8,2023-09-24 10:26:11,13.0,TRANSFER
2857,6,41,2023-10-01 06:51:36,14.0,Plant
2858,4,35,2023-02-17 14:48:11,3.0,plant
2859,4,28,2023-03-08 19:54:22,14.0,PLANT
2860,25,29,2023-01-11 21:25:20,15.0,TRANSFER
2861,21,47,2023-07-25 02:18:53,10.0,TRANSFER
2862,17,46,2023-07-27 07:42:18,2.0,Plant
2863,15,2,2023-06-16 05:05:01,1.0,TRANSFER
2864,27,18,2023-04-06 03:23:05,1.0,PLANT
2865,7,1,2023-09-03 22:27:58,7.0,Transfer
2866,19,2,2023-08-16 04:03:43,7.0,TRANSFER
2867,11,45,2023-06-29 03:22:15,10.0,TRANSFER
2868,3,45,2023-05-11 15:30:04,6.0,Plant
2869,28,14,2023-12-11 13:11:29,6.0,Plant
2870,15,28,2023-02-12 17:55:27,1.0,PLANT
2871,22,44,2023-04-12 00:56:59,14.0,PLANT
2872,19,21,2023-09-20 06:35:28,17.0,Plant
2873,17,20,2023-08-21 02:13:45,13.0,Transfer
2874,6,34,2023-08-28 13:14:50,12.0,Transfer
2875,23,34,2023-12-18 20:27:02,9.0,TRANSFER
2876,5,46,2023-05-07 15:10:21,9.0,TRANSFER
2877,13,39,2023-10-18 04:28:35,6.0,Plant
2878,17,4,2023-03-13 13:16:43,11.0,plant
2879,2,43,2023-01-17 09:43:58,,plant
2880,18,28,2023-03-30 07:39:45,5.0,TRANSFER
2881,10,39,2023-10-18 13:20:19,10.0,plant
2882,24,1,2023-05-21 22:59:21,12.0,plant
2883,8,45,2023-05-28 03:03:45,4.0,Plant
2884,8,8,2023-12-22 21:15:41,12.0,plant
2885,18,16,2023-02-27 08:26:34,6.0,TRANSFER
2886,12,48,2023-06-23 21:58:54,2.0,Plant
2887,28,45,2023-06-06 10:50:43,7.0,PLANT
2888,21,31,2023-11-09 20:15:59,13.0,TRANSFER
2889,5,7,2023-08-05 07:22:02,17.0,TRANSFER
2890,4,5,2023-03-22 14:02:35,17.0,plant
2891,24,2,2023-07-28 22:54:09,15.0,PLANT
2892,24,41,2023-06-21 06:07:58,19.0,Plant
2893,28,48,2023-01-08 20:41:15,11.0,TRANSFER
2894,13,4,2023-01-02 15:53:02,12.0,Plant
2895,25,10,2023-08-15 23:31:18,18.0,Plant
2896,4,35,2023-06-17 14:11:30,,PLANT
2897,1,1,2023-06-21 05:03:34,6.0,Transfer
2898,11,39,2023-05-10 20:27:45,9.0,PLANT
2899,9,3,2023-12-29 17:05:17,13.0,Plant
2900,17,43,2023-04-19 07:46:43,9.0,Plant
2901,20,45,2023-03-01 16:42:18,19.0,plant
2902,11,26,2023-09-29 01:42:14,5.0,PLANT
2903,10,17,2023-02-26 23:24:29,14.0,TRANSFER
2904,17,42,2023-06-13 08:16:27,8.0,plant
2905,3,8,2023-08-13 14:16:05,5.0,TRANSFER
2906,19,30,2023-03-18 15:46:10,9.0,TRANSFER
2907,23,8,2023-07-30 21:26:52,13.0,Transfer
2908,28,29,2023-10-03 13:49:43,14.0,PLANT
2909,3,18,2023-08-21 15:20:24,10.0,Transfer
2910,6,24,2023-11-24 23:47:10,8.0,Transfer
2911,26,9,2023-08-13 11:34:07,12.0,plant
2912,20,20,2023-10-22 15:16:03,,PLANT
2913,6,44,2023-08-28 22:00:24,7.0,Plant
2914,25,13,2023-10-15 16:05:16,15.0,PLANT
2915,28,37,2023-11-12 15:26:58,11.0,Plant
2916,7,19,2023-01-24 16:05:03,,PLANT
2917,1,5,2023-03-21 08:37:49,3.0,TRANSFER
2918,8,36,2023-05-24 00:58:57,2.0,TRANSFER
2919,16,24,2023-03-07 12:54:31,18.0,plant
2920,20,34,2023-03-30 17:00:57,12.0,Plant
2921,24,47,2023-02-19 12:53:41,6.0,plant
2922,15,8,2023-10-29 19:07:03,,Plant
2923,19,46,2023-10-13 06:57:06,12.0,Plant
2924,10,4,2023-04-27 10:18:39,9.0,TRANSFER
2925,12,44,2023-05-26 19:40:30,8.0,TRANSFER
2926,30,38,2023-05-24 07:47:35,4.0,TRANSFER
2927,5,8,2023-02-05 17:41:46,7.0,Transfer
2928,3,9,2023-04-08 16:13:49,15.0,plant
2929,28,41,2023-05-05 15:37:29,7.0,Transfer
2930,27,48,2023-11-17 15:17:13,10.0,PLANT
2931,13,41,2023-05-26 08:32:33,18.0,TRANSFER
2932,30,31,2023-09-05 11:59:26,8.0,PLANT
2933,19,31,2023-10-16 23:45:51,15.0,Plant
2934,3,40,2023-04-27 21:53:30,19.0,Transfer
2935,20,7,2023-09-16 16:51:56,17.0,PLANT
2936,3,25,2023-07-25 16:17:32,5.0,plant
2937,16,13,2023-07-23 04:32:54,2.0,plant
2938,30,5,2023-01-03 09:42:52,12.0,Transfer
2939,12,18,2023-11-20 00:06:06,3.0,PLANT
2940,18,7,2023-08-27 12:19:57,16.0,PLANT
2941,29,38,2023-02-09 10:58:06,7.0,TRANSFER
2942,30,42,2023-10-01 11:16:01,16.0,TRANSFER
2943,22,15,2023-04-04 10:25:51,13.0,Transfer
2944,17,49,2023-06-14 17:02:03,,PLANT
2945,21,45,2023-11-14 22:55:09,14.0,Plant
2946,27,33,2023-12-26 11:52:58,12.0,TRANSFER
2947,22,31,2023-02-26 13:37:50,1.0,Transfer
2948,28,9,2023-06-17 05:16:49,2.0,TRANSFER
2949,17,19,2023-08-24 07:22:12,10.0,plant
2950,17,6,2023-04-23 08:27:38,19.0,TRANSFER
2951,7,36,2023-06-28 19:43:57,19.0,plant
2952,14,32,2023-06-05 18:10:52,14.0,TRANSFER
2953,11,28,2023-03-01 03:40:01,7.0,Transfer
2954,16,50,2023-01-09 09:14:38,3.0,PLANT
2955,22,38,2023-08-27 13:09:32,4.0,TRANSFER
2956,25,10,2023-03-17 05:27:36,4.0,PLANT
2957,4,35,2023-06-19 15:28:28,19.0,Plant
2958,19,46,2023-02-28 12:40:23,16.0,TRANSFER
2959,22,24,2023-02-28 16:20:25,19.0,Transfer
2960,8,34,2023-11-14 00:02:27,14.0,Transfer
2961,5,9,2023-10-30 23:10:28,1.0,Plant
2962,3,27,2023-03-03 20:46:20,11.0,TRANSFER
2963,3,34,2023-07-10 16:49:09,6.0,TRANSFER
2964,17,15,2023-04-22 04:17:44,15.0,plant
2965,6,27,2023-11-11 22:22:17,15.0,TRANSFER
2966,10,27,2023-07-23 21:38:04,9.0,TRANSFER
2967,23,32,2023-04-15 04:00:21,12.0,Transfer
2968,9,45,2023-06-01 23:53:25,1.0,plant
2969,6,27,2023-05-06 04:20:58,18.0,plant
2970,24,26,2023-07-08 00:37:02,4.0,Plant
2971,22,44,2023-01-03 14:42:45,14.0,plant
2972,2,17,2023-08-17 09:44:57,14.0,Transfer
2973,3,16,2023-10-15 00:14:08,,TRANSFER
2974,11,35,2023-12-15 18:40:00,12.0,Transfer
2975,15,26,2023-02-05 03:00:46,16.0,Plant
2976,14,38,2023-11-03 05:31:52,19.0,Transfer
2977,13,30,2023-05-23 01:30:01,16.0,TRANSFER
2978,17,42,2023-09-06 03:00:15,11.0,plant
2979,21,37,2023-09-18 09:09:17,15.0,PLANT
2980,28,14,2023-05-31 14:51:29,12.0,Transfer
2981,11,18,2023-08-30 20:54:12,18.0,Plant
2982,6,28,2023-07-14 01:35:52,3.0,Plant
2983,22,40,2023-09-06 23:40:53,12.0,plant
2984,29,16,2023-03-10 02:20:40,6.0,Transfer
2985,28,2,2023-01-30 10:18:21,8.0,PLANT
2986,2,20,2023-09-08 10:58:05,16.0,PLANT
2987,1,30,2023-09-17 22:18:41,15.0,TRANSFER
2988,23,9,2023-01-11 21:01:29,10.0,PLANT
2989,4,1,2023-12-11 12:22:50,13.0,TRANSFER
2990,9,27,2023-11-28 10:26:08,18.0,Plant
2991,11,9,2023-04-04 18:10:37,19.0,plant
2992,24,20,2023-02-22 02:09:21,14.0,plant
2993,6,27,2023-09-03 09:18:25,14.0,Plant
2994,16,39,2023-07-04 13:00:04,,PLANT
2995,10,35,2023-07-14 07:54:40,18.0,TRANSFER
2996,3,33,2023-12-11 04:01:50,14.0,PLANT
2997,24,13,2023-12-20 00:21:51,7.0,Transfer
2998,28,14,2023-07-24 03:22:18,5.0,Transfer
2999,10,1,2023-08-16 16:47:29,15.0,Transfer
3000,12,50,2023-02-12 12:25:18,16.0,TRANSFER
3001,1,7,2023-03-08 12:54:12,17.0,Plant
3002,27,47,2023-06-16 10:23:09,8.0,TRANSFER
3003,25,33,2023-01-08 07:38:44,14.0,TRANSFER
3004,10,39,2023-07-13 03:16:06,16.0,TRANSFER
3005,29,34,2023-03-25 04:05:55,2.0,Plant
3006,25,46,2023-06-03 15:42:53,13.0,Transfer
3007,10,28,2023-03-28 15:55:33,1.0,Plant
3008,24,7,2023-05-24 23:06:07,11.0,Plant
3009,26,46,2023-06-24 10:44:05,16.0,Transfer
3010,4,24,2023-07-28 10:01:44,17.0,plant
3011,9,15,2023-10-10 10:03:24,3.0,Transfer
3012,27,24,2023-04-22 09:49:22,2.0,Transfer
3013,9,27,2023-03-12 12:49:14,4.0,plant
3014,12,39,2023-01-21 18:47:09,16.0,Transfer
3015,26,3,2023-01-20 19:50:20,2.0,Plant
3016,11,10,2023-08-31 08:38:00,2.0,plant
3017,21,12,2023-11-29 04:56:28,16.0,TRANSFER
3018,6,41,2023-10-30 10:31:40,9.0,TRANSFER
3019,27,29,2023-01-26 14:25:00,15.0,TRANSFER
3020,30,8,2023-11-09 02:25:33,3.0,PLANT
3021,7,10,2023-06-18 00:10:09,6.0,Transfer
3022,9,17,2023-01-30 13:16:15,4.0,PLANT
3023,11,9,2023-02-26 18:27:41,19.0,Plant
3024,23,42,2023-04-26 14:25:21,3.0,PLANT
3025,17,15,2023-12-24 12:28:22,2.0,Transfer
3026,11,4,2023-12-18 19:23:35,11.0,Plant
3027,25,21,2023-12-11 16:16:02,16.0,Transfer
3028,22,7,2023-05-04 00:22:30,16.0,plant
3029,18,48,2023-07-15 11:35:02,6.0,PLANT
3030,26,8,2023-09-26 13:27:18,14.0,Transfer
3031,9,46,2023-02-20 21:17:21,5.0,Plant
3032,17,20,2023-02-02 15:15:19,,TRANSFER
3033,21,7,2023-11-02 16:13:30,18.0,Transfer
3034,25,46,2023-01-24 02:47:11,7.0,plant
3035,28,6,2023-08-26 21:38:01,19.0,TRANSFER
3036,16,9,2023-03-16 11:35:59,15.0,Plant
3037,14,14,2023-05-11 17:14:15,10.0,Plant
3038,1,48,2023-05-25 18:00:45,13.0,PLANT
3039,2,36,2023-06-20 05:16:52,2.0,Plant
3040,11,29,2023-10-26 03:16:22,17.0,PLANT
3041,7,3,2023-02-11 05:51:05,13.0,TRANSFER
3042,10,45,2023-05-30 21:52:19,8.0,Plant
3043,12,31,2023-11-27 08:50:05,6.0,Transfer
3044,11,24,2023-07-06 18:44:36,8.0,PLANT
3045,2,24,2023-09-21 21:02:19,12.0,plant
3046,25,48,2023-05-27 15:58:20,13.0,Transfer
3047,14,36,2023-01-13 04:32:05,1.0,PLANT
3048,9,35,2023-01-02 19:57:25,3.0,Plant
3049,27,25,2023-03-02 15:37:13,9.0,TRANSFER
3050,30,39,2023-07-25 01:03:36,16.0,PLANT
3051,29,21,2023-04-11 03:56:50,16.0,TRANSFER
3052,12,15,2023-10-28 19:31:48,12.0,Transfer
3053,10,34,2023-12-27 12:56:48,14.0,Transfer
3054,24,9,2023-12-09 12:35:21,16.0,PLANT
3055,2,3,2023-01-25 17:30:12,8.0,PLANT
3056,12,10,2023-04-30 08:23:26,7.0,Plant
3057,26,50,2023-06-10 23:09:20,14.0,Plant
3058,3,15,2023-05-13 01:12:26,12.0,Plant
3059,13,16,2023-09-14 21:58:51,,Transfer
3060,19,13,2023-11-12 06:50:17,4.0,PLANT
3061,24,44,2023-07-07 02:41:59,15.0,TRANSFER
3062,13,44,2023-05-17 19:43:41,6.0,plant
3063,24,1,2023-03-28 22:07:53,6.0,Transfer
3064,22,47,2023-07-03 19:04:15,17.0,plant
3065,16,33,2023-06-29 20:24:30,5.0,plant
3066,23,8,2023-07-14 21:15:29,10.0,TRANSFER
3067,1,16,2023-01-22 15:12:45,2.0,Transfer
3068,8,48,2023-04-30 13:09:29,19.0,Plant
