movement_id,dealership_id,model_id,movement_date,movement_type,quantity_change
3051,6,15,2023-09-14 22:18:51,sold,6
3052,29,3,2023-10-06 22:51:10,Sale,5
3053,16,9,2023-02-16 06:38:19,Damage,5
3054,10,10,2023-11-17 06:46:41,Sale,4
3055,21,5,2023-09-24 23:18:11,TRANSFER,-9
3056,21,2,2023-11-14 09:50:04,SALE,-7
3057,8,26,2023-11-13 12:39:20,sold,-5
3058,23,6,2023-12-01 13:58:13,sold,1
3059,15,45,2023-09-30 08:28:21,TRANSFER,-2
3060,11,6,2023-09-08 06:26:29,Transfer,4
3061,21,5,2023-11-26 19:38:32,TRANSFER,7
3062,11,46,2023-10-03 08:16:40,Transfer,5
3063,14,28,2023-03-10 19:05:12,Sale,-6
3064,26,19,2023-12-17 05:45:48,SALE,3
3065,6,24,2023-03-14 21:48:19,SALE,-6
3066,12,37,2023-11-03 08:07:17,Damage,-3
3067,29,26,2023-12-10 04:41:12,Damage,-4
3068,15,15,2023-02-04 09:43:10,Damage,8
3069,29,41,2023-07-25 23:43:42,Transfer,-6
3070,5,16,2023-09-15 11:38:45,Sale,-4
3071,11,31,2023-08-11 11:23:51,Transfer,-5
3072,30,44,2023-12-25 04:13:11,Damage,5
3073,25,46,2023-05-28 16:25:08,TRANSFER,-4
3074,27,50,2023-08-08 22:55:11,TRANSFER,1
3075,22,29,2023-09-13 19:52:31,sold,-4
3076,3,22,2023-09-01 03:10:29,Damage,7
3077,3,39,2023-09-04 22:00:20,Sale,5
3078,10,19,2023-09-27 16:55:09,sold,-10
3079,10,6,2023-03-06 13:33:35,Transfer,-9
3080,20,50,2023-04-26 11:32:18,SALE,9
3081,5,35,2023-05-18 19:52:53,Sale,-6
3082,28,43,2023-08-29 01:24:51,SALE,1
3083,9,49,2023-11-30 15:04:53,Sale,-6
3084,10,36,2023-04-30 15:09:49,sold,3
3085,11,15,2023-10-17 20:05:20,SALE,-8
3086,2,37,2023-06-18 02:54:13,SALE,4
3087,2,43,2023-03-03 18:51:42,Damage,-7
3088,14,17,2023-03-12 17:15:59,SALE,3
3089,17,8,2023-06-01 18:37:43,SALE,5
3090,8,13,2023-02-23 15:34:05,Sale,-2
3091,17,16,2023-05-15 13:21:06,Transfer,2
3092,13,5,2023-05-11 07:55:45,Damage,-8
3093,6,24,2023-01-13 07:35:24,Damage,2
3094,2,26,2023-07-20 21:51:34,Damage,-3
3095,25,19,2023-10-04 15:22:36,SALE,-9
3096,20,3,2023-08-21 14:07:05,TRANSFER,-3
3097,26,8,2023-03-24 10:10:43,Transfer,-8
3098,27,26,2023-10-14 13:15:18,SALE,9
3099,21,46,2023-11-28 00:07:20,TRANSFER,5
3100,18,40,2023-10-17 22:29:59,Sale,1
3101,21,31,2023-12-21 08:23:43,SALE,1
3102,7,29,2023-07-25 10:35:56,TRANSFER,1
3103,5,31,2023-09-24 03:40:17,SALE,-7
3104,1,19,2023-02-18 07:45:25,SALE,-7
3105,25,47,2023-12-29 13:16:02,sold,-2
3106,18,20,2023-02-27 23:36:49,TRANSFER,7
3107,29,45,2023-11-04 07:13:03,Damage,2
3108,4,22,2023-08-03 17:17:35,sold,6
3109,16,29,2023-01-23 10:03:53,sold,-4
3110,30,45,2023-03-08 12:17:22,Damage,-6
3111,6,11,2023-10-07 01:57:46,Sale,8
3112,17,1,2023-12-27 18:20:28,Damage,-7
3113,25,9,2023-10-31 11:28:54,Sale,-5
3114,16,18,2023-02-19 10:57:17,Sale,8
3115,25,1,2023-10-16 16:50:52,SALE,-5
3116,8,5,2023-12-29 11:00:27,Damage,7
3117,25,47,2023-10-09 11:00:37,sold,6
3118,13,12,2023-01-04 11:44:08,Damage,1
3119,20,28,2023-05-08 07:07:14,TRANSFER,-5
3120,25,24,2023-03-25 15:10:36,Transfer,-10
3121,4,37,2023-03-23 02:57:17,SALE,3
3122,5,30,2023-04-07 11:26:42,Sale,1
3123,22,19,2023-12-26 15:15:35,SALE,7
3124,27,39,2023-05-11 10:56:02,TRANSFER,-5
3125,23,40,2023-05-02 07:14:43,TRANSFER,-10
3126,11,48,2023-09-19 01:31:27,Damage,-8
3127,3,21,2023-08-15 14:44:41,Transfer,-4
3128,18,23,2023-09-12 00:38:05,TRANSFER,-4
3129,12,50,2023-06-30 16:09:17,Damage,6
3130,21,3,2023-12-25 13:22:33,Damage,2
3131,26,9,2023-06-05 09:41:59,sold,8
3132,3,14,2023-06-09 15:36:02,Damage,2
3133,11,31,2023-04-07 07:03:34,Damage,-4
3134,15,6,2023-07-01 22:43:40,TRANSFER,4
3135,3,1,2023-11-23 07:25:56,sold,-8
3136,7,11,2023-07-01 14:07:25,TRANSFER,9
3137,6,44,2023-02-11 02:40:11,Damage,8
3138,29,21,2023-02-13 17:14:00,SALE,5
3139,27,18,2023-12-07 18:01:49,sold,6
3140,28,24,2023-11-11 14:51:28,Damage,-6
3141,3,6,2023-12-17 03:50:54,SALE,6
3142,23,47,2023-07-17 00:40:15,Damage,-6
3143,26,34,2023-06-05 19:22:22,Sale,2
3144,27,8,2023-07-19 05:27:39,SALE,9
3145,26,17,2023-12-28 00:09:33,TRANSFER,4
3146,6,31,2023-12-24 13:27:15,TRANSFER,-4
3147,1,30,2023-05-06 22:11:06,Damage,-8
3148,14,44,2023-04-11 19:28:02,TRANSFER,-3
3149,21,30,2023-06-04 05:57:44,Sale,-10
3150,20,2,2023-03-01 15:39:24,Transfer,5
3151,3,29,2023-10-24 05:24:38,sold,-6
3152,19,16,2023-10-18 04:34:37,sold,-6
3153,8,5,2023-08-07 21:09:24,Sale,8
3154,19,6,2023-05-16 12:04:09,Sale,8
3155,27,18,2023-09-02 01:44:00,SALE,-10
3156,18,13,2023-01-31 12:46:31,TRANSFER,5
3157,5,35,2023-07-24 18:38:03,Sale,9
3158,26,4,2023-06-11 06:21:36,Transfer,-10
3159,19,8,2023-06-03 23:18:53,sold,8
3160,10,33,2023-02-28 00:08:48,sold,9
3161,16,11,2023-09-24 09:14:54,TRANSFER,-4
3162,19,7,2023-03-30 18:15:06,SALE,-3
3163,8,25,2023-06-16 22:59:14,Transfer,1
3164,9,19,2023-12-14 14:40:42,Sale,6
3165,2,3,2023-07-13 05:43:27,TRANSFER,6
3166,13,42,2023-11-14 10:10:07,Transfer,-9
3167,14,36,2023-04-24 21:38:18,Transfer,-4
3168,17,1,2023-05-27 16:02:21,SALE,-10
3169,24,39,2023-01-12 10:53:46,Sale,-7
3170,28,42,2023-11-30 05:32:00,SALE,-6
3171,26,35,2023-09-24 03:05:03,Damage,1
3172,10,11,2023-11-12 11:38:10,TRANSFER,-7
3173,6,46,2023-04-01 01:30:05,TRANSFER,-8
3174,28,28,2023-07-15 14:08:04,Transfer,2
3175,13,7,2023-05-12 14:58:20,Transfer,5
3176,25,14,2023-10-09 20:38:57,sold,1
3177,28,21,2023-01-05 11:52:52,Damage,9
3178,13,6,2023-08-12 05:00:09,sold,8
3179,17,36,2023-04-27 04:29:25,Transfer,9
3180,5,33,2023-12-23 15:53:24,sold,-6
3181,15,7,2023-10-29 13:33:43,Sale,1
3182,5,31,2023-12-17 02:13:25,TRANSFER,-3
3183,19,50,2023-11-12 06:18:43,SALE,6
3184,2,27,2023-02-10 11:15:42,Sale,-7
3185,9,23,2023-02-22 19:03:51,Sale,4
3186,11,1,2023-09-06 09:18:00,TRANSFER,-2
3187,7,41,2023-05-05 23:57:59,SALE,-6
3188,25,26,2023-05-19 20:40:57,Damage,-6
3189,19,36,2023-11-21 14:44:28,Damage,-7
3190,1,35,2023-02-02 23:58:55,Damage,-8
3191,18,50,2023-01-04 16:44:28,Damage,-2
3192,22,47,2023-12-01 21:36:48,SALE,9
3193,6,3,2023-06-29 04:11:48,SALE,-7
3194,16,20,2023-06-02 18:48:50,sold,-2
3195,29,42,2023-07-20 21:39:10,Sale,-9
3196,2,21,2023-08-23 11:08:35,Transfer,3
3197,9,30,2023-10-09 09:31:26,sold,5
3198,10,38,2023-06-01 04:19:25,TRANSFER,-5
3199,30,42,2023-08-28 02:34:20,SALE,-8
3200,17,30,2023-03-19 03:40:20,TRANSFER,-5
3201,4,26,2023-03-09 19:26:23,SALE,-8
3202,20,6,2023-01-12 23:41:02,Damage,9
3203,14,23,2023-08-25 01:54:01,SALE,-3
3204,17,7,2023-03-21 14:28:42,Sale,-10
3205,28,29,2023-06-30 05:00:00,Damage,6
3206,21,44,2023-08-30 21:42:57,TRANSFER,7
3207,6,20,2023-04-13 12:45:14,Damage,-7
3208,9,11,2023-09-09 02:22:18,SALE,6
3209,11,6,2023-06-25 17:46:47,SALE,9
3210,8,20,2023-02-26 21:46:01,Transfer,-4
3211,15,50,2023-11-17 02:37:25,TRANSFER,3
3212,20,27,2023-04-13 21:54:16,sold,7
3213,22,30,2023-05-01 10:22:03,SALE,-6
3214,23,16,2023-02-06 05:30:54,sold,9
3215,6,48,2023-10-15 10:09:37,SALE,1
3216,21,33,2023-04-05 04:17:48,sold,9
3217,17,15,2023-07-22 17:16:05,SALE,8
3218,7,32,2023-08-11 00:49:15,SALE,-2
3219,11,21,2023-08-25 05:30:00,sold,-4
3220,7,35,2023-08-21 13:14:08,TRANSFER,8
3221,5,40,2023-10-29 00:42:33,SALE,-2
3222,16,1,2023-10-02 01:18:39,TRANSFER,2
3223,12,26,2023-08-26 08:18:49,Damage,-8
3224,30,36,2023-03-05 15:36:11,TRANSFER,3
3225,25,27,2023-05-23 05:40:55,SALE,-5
3226,12,17,2023-12-06 14:53:56,TRANSFER,-7
3227,3,15,2023-01-19 19:25:03,Transfer,-5
3228,17,47,2023-08-25 22:01:24,TRANSFER,-10
3229,21,22,2023-07-11 03:18:05,Sale,-10
3230,4,26,2023-05-31 04:16:44,Damage,3
3231,6,9,2023-10-05 17:20:03,Damage,-9
3232,18,33,2023-01-24 20:44:02,sold,5
3233,16,11,2023-12-30 06:55:39,Sale,-6
3234,15,19,2023-04-23 23:11:08,Sale,-6
3235,21,21,2023-10-03 19:20:34,Damage,-9
3236,24,42,2023-07-29 00:23:32,TRANSFER,-7
3237,24,2,2023-02-28 23:28:14,Sale,-10
3238,28,11,2023-02-18 06:36:10,TRANSFER,7
3239,2,50,2023-08-30 21:05:36,sold,3
3240,14,4,2023-10-09 07:33:39,sold,4
3241,16,8,2023-02-23 11:50:22,TRANSFER,-3
3242,3,47,2023-05-21 00:04:56,TRANSFER,-5
3243,25,9,2023-12-01 16:04:49,SALE,4
3244,27,40,2023-02-23 09:38:24,SALE,1
3245,27,42,2023-05-15 04:08:08,Sale,-10
3246,23,42,2023-04-13 12:14:49,sold,8
3247,9,1,2023-09-02 21:32:54,TRANSFER,-6
3248,29,25,2023-06-19 23:30:51,TRANSFER,-9
3249,4,5,2023-08-23 16:26:12,SALE,3
3250,11,48,2023-12-09 12:25:15,sold,8
3251,7,14,2023-07-19 13:23:51,sold,5
3252,7,34,2023-07-02 22:30:15,SALE,-7
3253,13,9,2023-05-15 07:49:56,Damage,4
3254,7,34,2023-06-10 21:53:37,TRANSFER,8
3255,10,48,2023-07-08 04:19:13,TRANSFER,-4
3256,15,17,2023-12-05 12:26:35,Transfer,-8
3257,11,35,2023-11-11 00:38:22,Sale,-9
3258,13,38,2023-02-01 16:38:02,Transfer,-4
3259,21,35,2023-07-28 05:17:25,TRANSFER,-5
3260,6,38,2023-06-15 00:42:09,sold,9
3261,4,47,2023-10-18 21:08:11,Sale,-8
3262,11,26,2023-12-09 06:51:14,Sale,-3
3263,25,50,2023-06-15 20:27:42,SALE,1
3264,20,34,2023-01-10 20:28:31,Sale,2
3265,9,49,2023-03-28 13:10:43,sold,-3
3266,25,6,2023-05-24 02:05:37,Transfer,-10
3267,5,38,2023-06-04 01:44:48,Transfer,-4
3268,9,5,2023-11-30 01:03:26,sold,1
3269,9,12,2023-12-21 14:34:30,sold,-3
3270,12,14,2023-04-06 11:24:00,Transfer,-2
3271,19,10,2023-12-09 02:49:45,sold,-6
3272,12,30,2023-04-17 03:19:50,sold,6
3273,29,11,2023-04-17 16:34:37,sold,-9
3274,3,12,2023-08-25 00:04:52,TRANSFER,8
3275,4,40,2023-10-05 17:34:35,TRANSFER,5
3276,24,27,2023-06-14 07:42:53,Transfer,-7
3277,19,1,2023-06-08 06:08:01,SALE,-8
3278,18,28,2023-01-27 02:19:20,Transfer,3
3279,12,20,2023-04-20 07:59:58,Transfer,-6
3280,14,24,2023-08-04 08:37:25,Sale,3
3281,6,27,2023-04-13 18:09:42,Transfer,-4
3282,15,10,2023-04-19 15:32:28,Damage,-9
3283,19,27,2023-05-23 12:22:00,Damage,-6
3284,9,34,2023-01-20 11:08:39,SALE,2
3285,26,42,2023-04-09 15:13:27,sold,4
3286,25,23,2023-04-13 04:33:06,SALE,4
3287,16,16,2023-08-24 02:26:07,TRANSFER,-3
3288,26,50,2023-09-30 23:11:24,Damage,-10
3289,6,24,2023-05-01 04:31:11,sold,-9
3290,5,27,2023-07-10 00:14:15,TRANSFER,-3
3291,11,37,2023-09-13 22:33:42,SALE,-2
3292,2,12,2023-01-10 11:37:20,Transfer,7
3293,8,34,2023-07-20 14:24:19,SALE,-6
3294,19,33,2023-05-11 12:27:58,Transfer,8
3295,21,34,2023-03-26 01:28:40,SALE,-9
3296,10,44,2023-10-14 20:38:16,SALE,3
3297,27,11,2023-05-07 14:04:18,Transfer,6
3298,30,33,2023-04-09 04:42:42,SALE,-8
3299,20,28,2023-12-15 10:07:58,Sale,-7
3300,19,11,2023-03-12 05:50:47,Damage,-2
3301,27,39,2023-07-31 08:31:20,TRANSFER,-7
3302,3,31,2023-07-18 11:53:35,SALE,9
3303,25,30,2023-08-07 16:54:26,TRANSFER,5
3304,2,22,2023-02-23 21:09:34,sold,-3
3305,19,8,2023-03-26 16:07:38,sold,-8
3306,21,47,2023-07-28 02:26:31,sold,9
3307,11,3,2023-12-15 11:25:57,Transfer,3
3308,27,19,2023-01-22 00:00:20,Damage,-4
3309,28,22,2023-01-16 09:43:41,Damage,-2
3310,4,38,2023-02-26 10:21:14,sold,2
3311,12,3,2023-07-28 02:17:58,Damage,-6
3312,9,22,2023-08-31 23:16:17,Damage,-4
3313,21,13,2023-10-08 04:45:32,Sale,-2
3314,16,49,2023-03-22 11:51:58,Sale,-6
3315,26,33,2023-06-28 20:04:28,Sale,-7
3316,21,15,2023-12-25 11:14:23,sold,-10
3317,7,5,2023-03-01 12:22:21,TRANSFER,7
3318,4,11,2023-08-24 07:45:04,Sale,3
3319,5,34,2023-12-02 13:16:49,Transfer,-9
3320,17,30,2023-02-28 04:51:43,Damage,4
3321,23,3,2023-09-10 12:40:33,Damage,8
3322,11,48,2023-08-12 18:14:27,SALE,-3
3323,4,1,2023-07-29 20:46:57,Sale,9
3324,18,29,2023-09-01 00:18:59,Transfer,-9
3325,23,22,2023-04-25 22:06:59,TRANSFER,-3
3326,24,30,2023-01-25 03:30:20,SALE,-6
3327,9,42,2023-11-03 09:51:40,sold,1
3328,8,32,2023-11-08 12:24:32,SALE,-4
3329,24,38,2023-10-14 19:53:28,Sale,-6
3330,24,43,2023-09-11 18:24:02,Transfer,-6
3331,29,34,2023-07-18 16:57:23,SALE,7
3332,7,11,2023-08-04 05:28:46,Damage,6
3333,18,46,2023-01-12 14:29:22,SALE,5
3334,2,8,2023-09-27 23:14:40,sold,6
3335,28,15,2023-12-06 10:29:33,Transfer,1
3336,11,14,2023-10-20 20:20:25,TRANSFER,-4
3337,9,38,2023-06-10 13:53:26,sold,3
3338,29,46,2023-01-15 23:30:50,SALE,2
3339,13,50,2023-03-01 21:28:39,Sale,-9
3340,17,49,2023-03-15 18:40:00,SALE,-6
3341,17,29,2023-07-19 20:35:56,Transfer,-8
3342,23,9,2023-01-12 04:19:39,Damage,8
3343,10,20,2023-08-18 20:47:06,Damage,-3
3344,6,45,2023-12-02 13:25:28,SALE,-9
3345,6,42,2023-12-16 10:06:34,TRANSFER,7
3346,24,15,2023-03-15 22:30:34,Transfer,8
3347,15,11,2023-07-09 16:22:00,TRANSFER,-2
3348,27,34,2023-10-20 11:23:44,Sale,4
3349,11,31,2023-08-31 13:16:23,Sale,-3
3350,20,29,2023-06-02 14:24:51,TRANSFER,-6
3351,14,25,2023-08-28 11:30:10,TRANSFER,-8
3352,5,11,2023-09-04 07:40:06,Sale,3
3353,5,2,2023-10-17 05:17:06,sold,-10
3354,30,41,2023-11-14 12:21:00,Transfer,3
3355,22,8,2023-09-23 17:18:28,SALE,8
3356,1,2,2023-10-19 01:48:45,SALE,7
3357,30,38,2023-01-05 10:21:57,sold,-2
3358,20,2,2023-01-05 02:11:27,Damage,3
3359,19,8,2023-12-06 15:11:40,TRANSFER,-7
3360,15,31,2023-06-22 00:18:26,Damage,-7
3361,30,33,2023-05-07 23:49:38,sold,2
3362,11,24,2023-01-02 11:07:22,sold,-5
3363,27,25,2023-09-03 21:00:23,sold,5
3364,23,38,2023-06-22 18:05:54,SALE,1
3365,28,1,2023-10-19 14:43:55,Transfer,6
3366,28,26,2023-08-06 10:51:05,TRANSFER,-4
3367,17,46,2023-05-08 07:11:15,Transfer,-10
3368,2,21,2023-12-04 03:13:03,SALE,-4
3369,28,23,2023-03-30 22:47:50,sold,-3
3370,27,36,2023-04-24 01:08:12,Transfer,2
3371,28,48,2023-09-08 13:11:04,SALE,-6
3372,24,3,2023-11-28 21:30:22,Transfer,4
3373,2,5,2023-07-25 05:05:03,sold,-7
3374,28,29,2023-03-11 09:20:18,Sale,-8
3375,27,27,2023-01-10 00:09:02,Damage,-9
3376,9,28,2023-10-21 03:47:17,Transfer,1
3377,20,14,2023-08-12 18:39:30,Damage,-7
3378,19,44,2023-03-26 12:33:00,Sale,-7
3379,4,6,2023-08-06 00:19:17,SALE,3
3380,25,14,2023-04-02 19:45:04,SALE,4
3381,23,19,2023-09-16 12:34:35,sold,-4
3382,29,1,2023-11-27 12:03:55,SALE,-10
3383,11,29,2023-07-04 00:56:28,TRANSFER,8
3384,27,40,2023-10-08 05:42:54,Damage,-10
3385,20,7,2023-02-07 10:20:27,SALE,-5
3386,29,20,2023-05-22 18:14:39,Damage,8
3387,7,44,2023-02-08 18:19:47,Damage,7
3388,24,10,2023-05-03 23:05:38,sold,-5
3389,27,38,2023-12-05 20:43:50,TRANSFER,6
3390,27,6,2023-08-12 22:24:59,Transfer,-4
3391,8,13,2023-04-20 01:02:14,SALE,-6
3392,13,13,2023-06-30 16:39:31,Damage,3
3393,12,8,2023-05-27 08:53:10,Transfer,-2
3394,22,31,2023-11-09 00:02:27,Transfer,3
3395,27,17,2023-01-16 16:43:56,Sale,-4
3396,27,48,2023-01-22 22:10:15,Transfer,9
3397,17,22,2023-03-13 01:51:31,Sale,-10
3398,10,18,2023-04-23 16:52:49,SALE,1
3399,27,5,2023-12-23 15:40:41,Damage,-2
3400,27,9,2023-04-11 20:21:23,sold,-2
3401,16,17,2023-08-29 10:19:05,Sale,3
3402,14,6,2023-06-28 11:44:34,Transfer,-10
3403,3,5,2023-04-14 13:20:52,Sale,-9
3404,22,31,2023-10-17 14:47:47,Transfer,-7
3405,1,43,2023-11-04 11:07:53,SALE,5
3406,21,46,2023-12-01 16:43:49,Transfer,6
3407,2,3,2023-05-15 21:06:37,TRANSFER,3
3408,1,18,2023-08-08 14:40:50,sold,2
3409,10,47,2023-09-04 08:40:34,sold,-2
3410,28,19,2023-10-12 14:10:27,TRANSFER,-10
3411,3,14,2023-03-12 04:50:53,Damage,9
3412,29,19,2023-02-01 23:07:46,TRANSFER,6
3413,18,18,2023-04-17 09:41:35,TRANSFER,6
3414,6,4,2023-03-14 18:03:30,Sale,-8
3415,6,40,2023-05-30 10:42:11,sold,9
3416,27,36,2023-07-16 01:50:33,Transfer,6
3417,7,44,2023-03-24 13:05:43,Transfer,-10
3418,23,38,2023-02-10 12:05:58,sold,-6
3419,21,41,2023-01-14 16:42:56,SALE,7
3420,19,3,2023-04-26 11:39:27,Sale,-6
3421,6,39,2023-08-29 19:29:32,sold,-9
3422,3,14,2023-08-22 03:39:47,SALE,7
3423,21,20,2023-06-23 21:45:25,TRANSFER,2
3424,19,15,2023-04-22 22:23:50,Sale,1
3425,6,28,2023-02-16 15:16:25,Transfer,-9
3426,20,12,2023-08-23 02:16:10,TRANSFER,-7
3427,25,36,2023-08-02 03:47:20,Sale,4
3428,2,38,2023-04-26 22:12:26,sold,-5
3429,7,3,2023-11-19 17:13:36,SALE,5
3430,5,36,2023-03-12 20:15:26,Sale,-2
3431,25,5,2023-02-04 03:57:04,Damage,-5
3432,10,39,2023-06-05 22:51:29,Sale,-7
3433,21,14,2023-08-25 17:41:19,sold,-3
3434,13,17,2023-05-30 22:14:59,Sale,8
3435,12,8,2023-09-27 10:21:34,TRANSFER,7
3436,5,38,2023-10-16 11:22:57,Sale,-2
3437,12,13,2023-05-04 23:14:14,Sale,-6
3438,18,8,2023-01-08 13:45:31,Sale,-3
3439,3,41,2023-11-28 10:31:53,Transfer,2
3440,22,13,2023-09-13 23:04:55,Damage,-4
3441,4,17,2023-03-04 08:15:28,Damage,-9
3442,11,25,2023-08-19 19:26:17,Sale,5
3443,19,11,2023-08-24 06:09:32,SALE,-6
3444,21,48,2023-11-06 21:27:51,SALE,-5
3445,25,34,2023-09-09 16:13:33,Sale,2
3446,3,45,2023-12-12 06:08:11,SALE,5
3447,7,42,2023-10-30 21:30:03,TRANSFER,2
3448,9,29,2023-05-21 20:52:41,Damage,-6
3449,4,12,2023-04-08 11:48:56,Damage,-6
3450,23,40,2023-11-08 09:04:24,Transfer,-5
3451,27,41,2023-05-30 09:14:54,SALE,8
3452,23,2,2023-05-25 20:11:22,SALE,-8
3453,11,7,2023-03-24 07:23:10,SALE,1
3454,19,12,2023-10-02 08:04:49,TRANSFER,4
3455,1,16,2023-01-21 22:38:32,Damage,4
3456,4,31,2023-05-15 06:33:43,Damage,-8
3457,9,20,2023-02-26 09:02:18,sold,4
3458,10,15,2023-11-29 23:38:43,SALE,5
3459,7,14,2023-09-07 17:50:03,SALE,6
3460,26,9,2023-12-22 22:59:42,TRANSFER,-10
3461,22,17,2023-04-24 14:01:56,Transfer,-2
3462,21,19,2023-05-13 08:49:23,Damage,5
3463,16,23,2023-03-07 04:48:47,Sale,-8
3464,27,44,2023-05-19 01:32:36,SALE,-10
3465,10,46,2023-08-08 07:26:54,TRANSFER,-5
3466,10,31,2023-11-26 02:33:52,Damage,4
3467,30,34,2023-04-23 10:48:12,sold,9
3468,1,43,2023-07-04 17:58:54,sold,7
3469,4,19,2023-11-06 13:14:07,SALE,9
3470,3,36,2023-06-03 16:59:27,Sale,5
3471,3,28,2023-08-17 09:29:21,Transfer,2
3472,13,1,2023-11-12 05:38:09,Transfer,3
3473,12,25,2023-08-18 23:18:51,sold,7
3474,27,15,2023-03-23 05:40:36,SALE,1
3475,17,46,2023-01-04 06:46:09,Transfer,8
3476,19,41,2023-07-24 03:26:24,SALE,-6
3477,10,19,2023-06-22 17:53:30,Damage,7
3478,11,43,2023-11-17 10:19:32,Sale,4
3479,26,21,2023-01-31 01:15:13,Transfer,8
3480,8,34,2023-08-03 11:47:29,SALE,5
3481,20,37,2023-08-17 12:05:04,SALE,8
3482,7,18,2023-02-22 21:12:41,Damage,-6
3483,2,48,2023-06-22 15:00:01,Damage,9
3484,12,44,2023-08-11 02:29:10,TRANSFER,2
3485,7,6,2023-08-27 21:51:51,SALE,-8
3486,22,11,2023-08-02 18:32:24,Damage,-5
3487,24,37,2023-07-23 02:31:39,SALE,6
3488,8,24,2023-04-17 16:10:31,sold,7
3489,29,5,2023-01-05 17:18:45,SALE,-10
3490,8,49,2023-12-18 06:53:11,Damage,-8
3491,15,50,2023-08-22 05:59:28,TRANSFER,8
3492,26,9,2023-10-05 05:52:08,Transfer,6
3493,16,30,2023-03-02 20:48:44,SALE,-8
3494,4,11,2023-05-19 14:45:11,Sale,2
3495,9,40,2023-02-10 07:44:27,TRANSFER,1
3496,24,12,2023-10-03 12:24:02,TRANSFER,3
3497,4,20,2023-11-15 18:49:53,SALE,7
3498,29,1,2023-09-10 12:56:08,Damage,3
3499,18,32,2023-12-12 03:48:59,SALE,6
3500,1,16,2023-10-23 12:38:07,sold,-4
3501,12,40,2023-07-27 00:01:51,Transfer,-9
3502,18,49,2023-11-16 21:52:18,SALE,7
3503,21,41,2023-05-11 03:00:37,Transfer,-9
3504,11,10,2023-09-13 08:58:57,Sale,4
3505,30,9,2023-03-12 23:29:40,Sale,3
3506,21,21,2023-09-17 20:12:37,sold,-6
3507,13,35,2023-03-14 01:00:59,SALE,-2
3508,26,33,2023-08-13 17:18:00,Damage,4
3509,18,50,2023-08-02 03:16:51,Transfer,3
3510,30,50,2023-08-21 16:27:58,Transfer,1
3511,4,38,2023-06-30 00:31:53,Damage,8
3512,24,28,2023-09-15 04:35:20,TRANSFER,8
3513,1,44,2023-08-31 07:08:38,Transfer,3
3514,13,27,2023-04-07 10:55:04,Damage,-10
3515,2,19,2023-02-06 16:39:09,SALE,1
3516,15,45,2023-08-06 15:02:10,Transfer,-10
3517,2,26,2023-11-28 22:55:43,SALE,-10
3518,21,10,2023-11-22 02:39:36,TRANSFER,7
3519,12,25,2023-03-08 13:18:22,Damage,1
3520,18,1,2023-08-05 14:02:30,Sale,-5
3521,8,48,2023-05-05 20:06:14,Damage,6
3522,3,28,2023-03-30 12:28:45,Damage,-10
3523,3,30,2023-10-20 14:20:53,Transfer,8
3524,24,4,2023-12-15 00:18:53,sold,7
3525,1,35,2023-07-21 07:54:33,TRANSFER,1
3526,4,4,2023-04-23 21:49:37,Sale,-8
3527,23,43,2023-09-21 12:34:46,SALE,-4
3528,5,5,2023-03-26 05:47:58,TRANSFER,4
3529,13,47,2023-02-07 00:28:23,Transfer,7
3530,13,4,2023-02-02 12:07:37,Damage,7
3531,3,19,2023-04-02 18:48:32,TRANSFER,-7
3532,8,28,2023-01-21 18:28:23,Transfer,-8
3533,21,23,2023-05-18 19:27:19,Damage,-8
3534,6,2,2023-07-29 13:06:28,sold,9
3535,1,28,2023-11-04 18:45:19,TRANSFER,6
3536,3,42,2023-04-15 02:13:03,Sale,8
3537,10,11,2023-05-20 09:29:07,SALE,-5
3538,20,47,2023-03-02 10:41:33,TRANSFER,-6
3539,30,30,2023-07-15 03:44:49,SALE,9
3540,26,22,2023-03-26 09:53:06,SALE,1
3541,26,41,2023-01-14 08:46:42,sold,5
3542,28,17,2023-06-13 21:25:25,SALE,-8
3543,16,24,2023-01-31 16:48:37,Sale,-3
3544,4,38,2023-11-10 05:25:19,Transfer,-6
3545,21,36,2023-09-27 13:24:40,Transfer,2
3546,16,22,2023-09-04 15:18:15,SALE,2
3547,13,13,2023-08-15 00:04:56,SALE,2
3548,25,26,2023-09-26 15:07:38,Damage,-4
3549,4,41,2023-02-24 17:57:52,Sale,-9
3550,23,37,2023-07-21 10:54:02,TRANSFER,2
3551,8,19,2023-03-03 07:40:59,TRANSFER,-7
3552,28,25,2023-06-30 22:06:52,Sale,-2
3553,23,19,2023-09-22 15:57:29,SALE,-7
3554,18,31,2023-02-04 11:05:15,Damage,3
3555,15,17,2023-04-04 22:45:20,SALE,1
3556,13,26,2023-08-09 14:23:58,SALE,5
3557,1,39,2023-02-26 16:20:19,Damage,9
3558,5,44,2023-02-28 11:32:20,Transfer,1
3559,24,48,2023-04-02 11:16:06,SALE,-6
3560,12,45,2023-07-13 00:41:30,sold,2
3561,1,8,2023-11-09 20:42:50,Transfer,4
3562,13,12,2023-09-26 09:42:53,sold,5
3563,18,49,2023-06-13 11:08:16,Sale,-2
3564,13,26,2023-11-21 17:25:59,Sale,9
3565,13,16,2023-03-08 01:22:28,Transfer,-10
3566,25,48,2023-09-13 15:15:00,TRANSFER,-5
3567,6,42,2023-07-16 04:50:29,Transfer,-5
